CMS Certification Number (CCN),Provider Name,Address Line 1,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range,LOCATION1
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_039_01_HAI_COMP_PERF,No Different than the National Rate,-,10/01/2021,09/30/2022,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_040_01_DENOMINATOR,166,-,10/01/2022,12/31/2022,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_040_01_NUMERATOR,134,-,10/01/2022,12/31/2022,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_040_01_OBS_RATE,80.7,-,10/01/2022,12/31/2022,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_041_01_DENOMINATOR,93,-,10/01/2022,03/31/2023,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_041_01_NUMERATOR,44,-,10/01/2022,03/31/2023,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15010,COOSA VALLEY HEALTHCARE CENTER,260 WEST WALNUT STREET,SYLACAUGA,AL,35150,Talladega,(256)249-5604,4,S_041_01_OBS_RATE,47.3,-,10/01/2022,03/31/2023,-,"260 WEST WALNUT STREET, SYLACAUGA, AL, 35150"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_001_03_DENOMINATOR,88,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_001_03_NUMERATOR,88,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_001_03_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_OBS,9.33,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_OBS_READM,14,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_RSRR,10.9,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_RSRR_2_5,7.83,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_RSRR_97_5,15.05,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_004_01_PPR_PD_VOLUME,150,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_COMP_PERF,No Different than the National Rate,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_NUMBER,66,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_OBS_RATE,55.46,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_RS_RATE,55.42,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_RS_RATE_2_5,47.31,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_RS_RATE_97_5,63.29,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_005_02_DTC_VOLUME,119,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_006_01_MSPB_NUMB,123,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_006_01_MSPB_SCORE,0.86,-,10/01/2020,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_007_02_DENOMINATOR,86,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_007_02_NUMERATOR,85,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_007_02_OBS_RATE,98.8,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_013_02_DENOMINATOR,86,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_013_02_NUMERATOR,3,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_013_02_OBS_RATE,3.5,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_022_04_DENOMINATOR,59,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_022_04_OBS_CHG_SFCR_SCORE,10.7,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_022_04_ADJ_CHG_SFCR_SCORE,9.9,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_023_04_DENOMINATOR,59,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_023_04_OBS_CHG_MOBL_SCORE,21.8,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_023_04_ADJ_CHG_MOBL_SCORE,19.2,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_024_04_DENOMINATOR,59,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_024_04_NUMERATOR,40,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_024_04_OBS_RATE,67.8,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_025_04_DENOMINATOR,59,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_025_04_NUMERATOR,28,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_025_04_OBS_RATE,47.5,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_038_02_DENOMINATOR,86,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_038_02_NUMERATOR,5,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_038_02_OBS_RATE,5.8,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_038_02_ADJ_RATE,6.1,-,01/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_NUMBER,3,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_VOLUME,67,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_OBS_RATE,4.48,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_RS_RATE,6.64,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_RS_RATE_2_5,3.64,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_RS_RATE_97_5,12.05,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_039_01_HAI_COMP_PERF,No Different than the National Rate,-,10/01/2021,09/30/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_040_01_DENOMINATOR,73,-,10/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_040_01_NUMERATOR,69,-,10/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_040_01_OBS_RATE,94.5,-,10/01/2022,12/31/2022,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_041_01_DENOMINATOR,71,-,10/01/2022,03/31/2023,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_041_01_NUMERATOR,51,-,10/01/2022,03/31/2023,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15012,HIGHLANDS HEALTH AND REHAB,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,Jackson,(256)218-3708,4,S_041_01_OBS_RATE,71.8,-,10/01/2022,03/31/2023,-,"380 WOODS COVE ROAD, SCOTTSBORO, AL, 35768"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_001_03_DENOMINATOR,51,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_001_03_NUMERATOR,51,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_001_03_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_COMP_PERF,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_OBS,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_OBS_READM,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_RSRR,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_RSRR_2_5,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_RSRR_97_5,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_004_01_PPR_PD_VOLUME,17,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_COMP_PERF,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_NUMBER,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_OBS_RATE,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_RS_RATE,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_RS_RATE_2_5,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_RS_RATE_97_5,Not Available,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_005_02_DTC_VOLUME,7,9,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_006_01_MSPB_NUMB,22,-,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_006_01_MSPB_SCORE,1.58,-,10/01/2020,09/30/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_007_02_DENOMINATOR,51,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_007_02_NUMERATOR,51,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_007_02_OBS_RATE,100,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_013_02_DENOMINATOR,51,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_013_02_NUMERATOR,0,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_013_02_OBS_RATE,0,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_022_04_DENOMINATOR,29,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_022_04_OBS_CHG_SFCR_SCORE,5.7,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_022_04_ADJ_CHG_SFCR_SCORE,7.4,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_023_04_DENOMINATOR,29,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_023_04_OBS_CHG_MOBL_SCORE,8.2,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_023_04_ADJ_CHG_MOBL_SCORE,14.8,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_024_04_DENOMINATOR,29,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_024_04_NUMERATOR,13,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
15014,EASTVIEW REHABILITATION & HEALTHCARE CENTER,7755 FOURTH AVENUE SOUTH,BIRMINGHAM,AL,35206,Jefferson,(205)833-0146,4,S_024_04_OBS_RATE,44.8,-,01/01/2022,12/31/2022,-,"7755 FOURTH AVENUE SOUTH, BIRMINGHAM, AL, 35206"
